revenue,net profit,operating profit,interest revenue,cash,current assets,liabilities,marketable securities,current other assets,provisions for employees,non-current assets,goodwill,intangible assets,assets,current liabilities,equity,shares,inventories,shares authorized,net operating cashflows,net investing cashflows,net financing cashflows,bank: non-banking investing cashflow,bank: banking investing cashflow,payment for supplies,payment for employees,property sales (operating),dividends paid,forex,trade receivables,prepayments,cash on hands,cash on banks,cash short investment,employee benefits,Date,TICKER
86693224000.0,4013513000.0,4013513000.0,120231000.0,9522911000.0,48196236000.0,74410745000.0,,58298000.0,699145000.0,78160260000.0,1337906000.0,1229816000.0,126356496000.0,39166811000.0,51945736000.0,1080000000.0,2116368000.0,1080000000.0,5376637000.0,-18575556000.0,3653531000.0,,,75778893000.0,21761842000.0,,2845260000.0,,27320164000.0,,,7293894000.0,610140000.0,24697427000.0,201906,INGEVEC
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201906,INGEVEC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,INGEVEC
4809000.0,-3106000,-574000.0,,3060000.0,3134000.0,530000.0,,,,398700000.0,,,401834000.0,530000.0,401304000.0,872.0,,872.0,-2043000,,,,,8596000,,,,,,48000.0,,,,,201906,INMOBVINA
0.0,1,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,201906,INMOBVINA
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,INMOBVINA
13871000.0,-1176000.0,-1176000.0,,93000.0,20003000.0,38875000.0,,150000.0,229000.0,24023000.0,,,44026000.0,36555000.0,5151000.0,584630145.0,9274000.0,584630145.0,-2069000.0,-426000.0,2480000.0,,,27953000.0,1837000.0,,,,8499000.0,,,72000.0,,,201906,INTASA
0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201906,INTASA
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,201906,INTASA
15953000.0,2711000.0,2711000.0,,12970000,20066000,182602000,13000,439000,,349011000,,18000,369077000,57654000,160371000,914418949,720000,914418949,14884000,127000,-13956000,,,17485000,3493000,,3724000,,4057000,,,7986000,,569000,201906,INTEROCEAN
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,2.0,1,1,2.0,1,2.0,0.0,2.0,2.0,0.0,2.0,1,201906,INTEROCEAN
1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1,0.0,1,0.0,1,0.0,0.0,1,0.0,1,201906,INTEROCEAN
2168000.0,8499000.0,8499000.0,302000.0,6874000.0,13390000.0,52852000.0,1526000.0,,389000.0,669506000.0,1877000.0,1117000.0,682896000.0,5322000.0,630044000.0,149448112.0,,149448112.0,12045000.0,-3935000.0,-6232000.0,,,4461000.0,655000.0,6000.0,3976000.0,-2000.0,526000.0,,,733000.0,,279000.0,201906,INVERCAP
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,201906,INVERCAP
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,201906,INVERCAP
21090000.0,-1866000,590000.0,,1553000.0,36727000.0,59335000.0,589000.0,808000.0,186000.0,60679000.0,,257000.0,97406000.0,25948000.0,38050000.0,298774203.0,16038000.0,298774203.0,-11973000,-269000,12131000,,,35425000,1439000,,,-222000,15685000.0,,,1553000.0,,831000.0,201906,INVERFOODS
0.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,2.0,2.0,1,1.0,2.0,2.0,1.0,2.0,0.0,201906,INVERFOODS
1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,0.0,1,1,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,201906,INVERFOODS
127712000.0,-12197000.0,-12197000.0,,22407000.0,209462000.0,41178000.0,589000.0,2348000.0,,149621000.0,,21377000.0,359083000.0,38970000.0,317285000.0,2396605065.0,57396000.0,2396605065.0,20666000.0,-2200000.0,-15975000.0,,,92119000.0,16173000.0,,,266000.0,28283000.0,,,22407000.0,,,201906,INVERMAR
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,201906,INVERMAR
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,201906,INVERMAR
9913000.0,-65861000.0,-65861000.0,,2021839000.0,2024000000.0,1623822000.0,,,,5892081000.0,,,7916081000.0,13173000.0,6292259000.0,714876101.0,,714876101.0,-39650000.0,69908000.0,-215668000.0,,,71730000.0,,,215668000.0,,,,,11797000.0,2010042000.0,,201906,INVERNOVA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,201906,INVERNOVA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,INVERNOVA
19000.0,-39235000.0,-39235000.0,71000.0,8819000.0,12341000.0,23388000.0,,30000.0,19000.0,419082000.0,,,431423000.0,10540000.0,408035000.0,22297948335.0,,22297948335.0,1621000.0,,,,,2384000.0,72000.0,,,54000.0,,,,4928000.0,,50000.0,201906,INVEXANS
0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,201906,INVEXANS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,201906,INVEXANS
2092220000.0,1940252000.0,1940252000.0,,1106631000.0,1162379000.0,15082186000.0,,,6857000.0,53588529000.0,,,54750908000.0,2156702000.0,39668722000.0,23100000.0,,23100000.0,459292000.0,,,,,9221000.0,134473000.0,,,,,,,1041000.0,1105540000.0,23882000.0,201906,INVIESPA
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,201906,INVIESPA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,INVIESPA
18423169000.0,-564479000.0,-564479000.0,,8012673000.0,20684609000.0,22817856000.0,159851000.0,376390000.0,623095000.0,41823846000.0,142844000.0,82914000.0,62508455000.0,9210103000.0,38215382000.0,10993232.0,3202637000.0,10993232.0,-6587126000.0,711857000.0,-1444347000.0,,,19042550000.0,8655832000.0,1037896000.0,1199203000.0,,7439300000.0,,,288953000.0,,,201906,IPAL
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201906,IPAL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,IPAL
167244000.0,27753000.0,27753000.0,,1374411000.0,1747919000.0,11121804000.0,,289958000.0,3581000.0,71454176000.0,,92200000.0,73202095000.0,135564000.0,62080291000.0,1300.0,,1300.0,-340342000.0,22115000.0,-149573000.0,,,513761000.0,47271000.0,,149573000.0,,,,,125427000.0,,,201906,ISANPA
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,201906,ISANPA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,ISANPA
42227781000.0,17077022000.0,17077022000.0,467331000.0,25016793000.0,159472023000.0,288082448000.0,174638000.0,14450292000.0,,315550793000.0,,418461000.0,475022816000.0,110649210000.0,182283941000.0,283369203.0,91691033000.0,283369203.0,2643112000.0,-472472000.0,-2923898000.0,,,96803443000.0,,5624000.0,8784445000.0,,14471538000.0,,,114854000.0,24892504000.0,,201906,ITAUCORP
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201906,ITAUCORP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,ITAUCORP
2288936000.0,-63429000.0,-63429000.0,,1061348000.0,3420048000.0,17278598000.0,396752000.0,281441000.0,,16908996000.0,2319106000.0,1456644000.0,20329044000.0,6446634000.0,3030636000.0,606407693.0,335913000.0,606407693.0,849297000.0,-721928000.0,-88855000.0,,,3686587000.0,974992000.0,28702000.0,,-58808000.0,934464000.0,,,680331000.0,197677000.0,432241000.0,201906,LAN
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,201906,LAN
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,201906,LAN
111990381000.0,2412613000.0,2412613000.0,,13796681000.0,141202870000.0,271867314000.0,17443526000.0,5824985000.0,,277620152000.0,,10753246000.0,418823022000.0,60325035000.0,144500253000.0,8375856.0,2934359000.0,8375856.0,7167410000.0,-9158374000.0,-8928164000.0,,,142426128000.0,,,1351410000.0,,98292073000.0,,,2026091000.0,11103259000.0,44715063000.0,201906,LAS CONDES
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201906,LAS CONDES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,LAS CONDES
111990381000.0,2412613000.0,2412613000.0,,13796681000.0,141202870000.0,271867314000.0,17443526000.0,5824985000.0,,277620152000.0,,10753246000.0,418823022000.0,60325035000.0,144500253000.0,8375856.0,2934359000.0,8375856.0,7167410000.0,-9158374000.0,-8928164000.0,,,142426128000.0,,,1351410000.0,,98292073000.0,,,2026091000.0,11103259000.0,44715063000.0,201906,LASCONDES
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201906,LASCONDES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,LASCONDES
995748000.0,126555000.0,126555000.0,,945432000.0,1370026000.0,773113000.0,,10478000.0,92388000.0,954459000.0,,30046000.0,2324485000.0,363083000.0,1551372000.0,,,,1637424000.0,17324000.0,-1510139000.0,,,862363000.0,1195287000.0,,1428592000.0,,,,,,,,201906,LINDEFUT
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201906,LINDEFUT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,LINDEFUT
134404003000.0,12871984000.0,12871984000.0,,12079990000.0,82984287000.0,330315561000.0,899000.0,1215614000.0,1469951000.0,404939838000.0,14569347000.0,11444866000.0,487924125000.0,105200779000.0,152504673000.0,113574515.0,15970003000.0,113574515.0,46402167000.0,-23634574000.0,-24569904000.0,,,122804020000.0,18983502000.0,69680000.0,19587636000.0,-1082000.0,43004516000.0,,,8298029000.0,3665628000.0,,201906,LIPIGAS
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201906,LIPIGAS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,LIPIGAS
3766222000.0,658640000.0,658640000.0,,419253000.0,5246485000.0,4543508000.0,,55019000.0,5583000.0,14691226000.0,,3076022000.0,19937711000.0,3258113000.0,15392535000.0,5000.0,,5000.0,998493000.0,-452243000.0,-488631000.0,,,8248219000.0,502964000.0,,380000000.0,,3935798000.0,,,417603000.0,,,201906,LITORAL
0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201906,LITORAL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,LITORAL
2288936000.0,-63429000.0,-63429000.0,,1061348000.0,3420048000.0,17278598000.0,396752000.0,281441000.0,,16908996000.0,2319106000.0,1456644000.0,20329044000.0,6446634000.0,3030636000.0,606407693.0,335913000.0,606407693.0,849297000.0,-721928000.0,-88855000.0,,,3686587000.0,974992000.0,28702000.0,,-58808000.0,934464000.0,,,680331000.0,197677000.0,432241000.0,201906,LTM (ex LAN)
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,201906,LTM (ex LAN)
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,201906,LTM (ex LAN)
111990381000.0,2412613000.0,2412613000.0,,13796681000.0,141202870000.0,271867314000.0,17443526000.0,5824985000.0,,277620152000.0,,10753246000.0,418823022000.0,60325035000.0,144500253000.0,8375856.0,2934359000.0,8375856.0,7167410000.0,-9158374000.0,-8928164000.0,,,142426128000.0,,,1351410000.0,,98292073000.0,,,2026091000.0,11103259000.0,44715063000.0,201906,MAISONNETT
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201906,MAISONNETT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,MAISONNETT
80191363000.0,28655122000.0,28655122000.0,,28004967000.0,171447637000.0,1454252067000.0,341174000.0,34948227000.0,8847739000.0,3153547740000.0,357778000.0,4156633000.0,3324995377000.0,164951476000.0,1738618104000.0,1960000000.0,,1960000000.0,112918176000.0,-36531145000.0,-99765422000.0,,,32394921000.0,15493883000.0,4841966000.0,49579677000.0,-172234000.0,41178491000.0,,,8567264000.0,19423322000.0,13074578000.0,201906,MALLPLAZA
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201906,MALLPLAZA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,MALLPLAZA
17389662000.0,5601109000.0,5601109000.0,365351000.0,25284871000.0,151371739000.0,158017729000.0,62517000.0,,742517000.0,178757249000.0,419078000.0,592298000.0,330128988000.0,97731655000.0,135938775000.0,591555986.0,87223307000.0,591555986.0,803574000.0,2054231000.0,14914596000.0,,,30176897000.0,8756207000.0,,1653946000.0,,81859000.0,898390000.0,,3834344000.0,10366271000.0,,201906,MANQUEHUE
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,201906,MANQUEHUE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,MANQUEHUE
,-6515000.0,-6515000.0,,631306000.0,631306000.0,444412000.0,,,189000.0,2560000.0,,,633866000.0,444412000.0,189454000.0,2400.0,,2400.0,-10991000.0,8368000.0,-7177000.0,,,9193000.0,2583000.0,,7177000.0,,,,,,,,201906,MARBELLACC
2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201906,MARBELLACC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,MARBELLACC
6396000.0,2649000,2045000.0,,21819000.0,26083000.0,4334000.0,,,,322008000.0,,,348091000.0,4334000.0,343757000.0,4182.0,,4182.0,3076000,,,,,7548000,,,,,,,,,,,201906,MARGARET'S
0.0,1,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201906,MARGARET'S
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,MARGARET'S
1775000.0,8929341000.0,8929341000.0,,109158000.0,51579095000.0,5190750000.0,50809738000.0,,6818000.0,41310846000.0,,,92889941000.0,189911000.0,87699191000.0,2815004995.0,,2815004995.0,345035000.0,,-318966000.0,,,96679000.0,41603000.0,,,,,,,4504000.0,102654000.0,,201906,MARINSA
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,201906,MARINSA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,MARINSA
97607000.0,-9832000.0,-9832000.0,19187000.0,37306000.0,309918000.0,546056000.0,40000.0,2180000.0,662000.0,1020891000.0,,25991000.0,1330809000.0,217787000.0,784753000.0,7839105291.0,91119000.0,7839105291.0,-48532000.0,159052000.0,-176848000.0,,,263488000.0,32019000.0,2283000.0,,-85000.0,78046000.0,,,22388000.0,3123000.0,,201906,MASISA
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201906,MASISA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,201906,MASISA
49458344000.0,1353102000.0,1353102000.0,,20688064000.0,76287977000.0,139967008000.0,,2874202000.0,2905446000.0,269368919000.0,49958968000.0,32209673000.0,345656896000.0,57462367000.0,205689888000.0,279453788443.0,17623409000.0,279453788443.0,16407183000.0,-24295567000.0,14271599000.0,,,99075286000.0,14127007000.0,2504000.0,2717319000.0,-20574000.0,,,,3156961000.0,17366655000.0,,201906,MELON
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,201906,MELON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201906,MELON
390701000.0,199161000.0,199161000.0,16449000.0,580356000.0,1567598000.0,3297619000.0,626224000.0,14141000.0,15587000.0,9058177000.0,,125725000.0,10625775000.0,371106000.0,4862957000.0,125000000.0,45471000.0,125000000.0,334066000.0,349339000.0,-355406000.0,,,525951000.0,39318000.0,,284997000.0,-742000.0,258476000.0,,,60125000.0,85890000.0,19018000.0,201906,MINERA
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,201906,MINERA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,201906,MINERA
